[child1:4740] [0] ioctl(fd=259, cmd=0x40080925, arg=0x24010000) = -1 (Bad address)
[child1:4740] [1370] ioctl(fd=259, cmd=0x400c0932, arg=0xb6d5e000) = -1 (Invalid argument)
[child1:4740] [1371] ioctl(fd=259, cmd=0xc00c0923, arg=0xb595e000) = -1 (Not a typewriter)
[child1:4740] [1372] ioctl(fd=259, cmd=0xc01c0915, arg=0x1) = -1 (Bad address)
[child1:4740] [1373] ioctl(fd=259, cmd=0xc00c0902, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1374] ioctl(fd=259, cmd=0x40100930, arg=0xe2000000) = -1 (Bad address)
[child1:4740] [1375] ioctl(fd=259, cmd=0xc018093a, arg=0xb655e000) = 0
[child1:4740] [1376] ioctl(fd=259, cmd=0x40140931, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1377] ioctl(fd=259, cmd=0xc00c0916, arg=0xffffffff) = -1 (Bad address)
[child1:4740] [1378] ioctl(fd=259, cmd=0xc0080911, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1379] ioctl(fd=259, cmd=0x40100930, arg=0x80000000) = -1 (Bad address)
[child1:4740] [1380] ioctl(fd=259, cmd=0xc0140938, arg=0xb655e000) = -1 (Device or resource busy)
[child1:4740] [1381] ioctl(fd=259, cmd=0x80080911, arg=0xb6e5e000) = 0
[child1:4740] [1382] ioctl(fd=259, cmd=0x40040914, arg=0xb695e000) = -1 (Invalid argument)
[child1:4740] [1383] ioctl(fd=259, cmd=0xc0280936, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1384] ioctl(fd=259, cmd=0xc0080913, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1385] ioctl(fd=259, cmd=0x40080906, arg=0xb5d5e000) = 0
[child1:4740] [1386] ioctl(fd=259, cmd=0x40080906, arg=0xb6b5e000) = 0
[child1:4740] [1387] ioctl(fd=259, cmd=0x40080925, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1388] ioctl(fd=259, cmd=0xc010093b, arg=0xf5000081) = -1 (Bad address)
[child1:4740] [1389] ioctl(fd=259, cmd=0xae01, arg=0xb6e60000) = -1 (Not a typewriter)
[child1:4740] [1390] ioctl(fd=259, cmd=0x400c0932, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1391] ioctl(fd=259, cmd=0xc00c0902, arg=0xffff00c3) = -1 (Bad address)
[child1:4740] [1392] ioctl(fd=259, cmd=0xc018093a, arg=0xdfe179d6) = -1 (Bad address)
[child1:4740] [1393] ioctl(fd=259, cmd=0xc0140910, arg=0xbafcffff) = -1 (Bad address)
[child1:4740] [1394] ioctl(fd=259, cmd=0x400c092e, arg=0xfbbbbbbb) = -1 (Bad address)
[child1:4740] [1395] ioctl(fd=259, cmd=0x800c0912, arg=0xb595e000) = -1 (Invalid argument)
[child1:4740] [1396] ioctl(fd=259, cmd=0x40080906, arg=0x88c4ac1) = -1 (Bad address)
[child1:4740] [1397] ioctl(fd=259, cmd=0xc0080913, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1398] ioctl(fd=259, cmd=0x40080906, arg=0x840074fa) = -1 (Bad address)
[child1:4740] [1399] ioctl(fd=259, cmd=0x40080925, arg=0xb6e5e000) = -1 (Invalid argument)
[child1:4740] [1400] ioctl(fd=259, cmd=0xc0080935, arg=0xb6d5e000) = -1 (Invalid argument)
[child1:4740] [1401] ioctl(fd=259, cmd=0x40100917, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1402] ioctl(fd=259, cmd=0xc018093a, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1403] ioctl(fd=259, cmd=0x40040921, arg=0xb6d5e000) = -1 (Invalid argument)
[child1:4740] [1404] ioctl(fd=259, cmd=0x40040914, arg=0xb455e000) = -1 (Invalid argument)
[child1:4740] [1405] ioctl(fd=259, cmd=0xc00c0902, arg=0x0) = -1 (Bad address)
[child1:4740] [1406] ioctl(fd=259, cmd=0x40100930, arg=0xc97f87ef) = -1 (Bad address)
[child1:4740] [1407] ioctl(fd=259, cmd=0x400c0932, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1408] ioctl(fd=259, cmd=0x40200931, arg=0xb4f5e000) = 0
[child1:4740] [1409] ioctl(fd=259, cmd=0xc00c0916, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1410] ioctl(fd=259, cmd=0xc00c0923, arg=0x0) = -1 (Bad address)
[child1:4740] [1411] ioctl(fd=259, cmd=0x40100930, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1412] ioctl(fd=259, cmd=0x40100930, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1413] ioctl(fd=259, cmd=0x40100930, arg=0xfffff001) = -1 (Bad address)
[child1:4740] [1414] ioctl(fd=259, cmd=0xc00c0916, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1415] ioctl(fd=259, cmd=0xc0100920, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1416] ioctl(fd=259, cmd=0xc00c0902, arg=0xc1ffc000) = -1 (Bad address)
[child1:4740] [1417] ioctl(fd=259, cmd=0xc00c0902, arg=0xffffa14d) = -1 (Bad address)
[child1:4740] [1418] ioctl(fd=259, cmd=0x40100930, arg=0xffffb3b3) = -1 (Bad address)
[child1:4740] [1419] ioctl(fd=259, cmd=0x400c0907, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1420] ioctl(fd=259, cmd=0x400c0912, arg=0xffffff20) = -1 (Bad address)
[child1:4740] [1421] ioctl(fd=259, cmd=0x400c0932, arg=0x28002a2a) = -1 (Bad address)
[child1:4740] [1422] ioctl(fd=259, cmd=0xc0080911, arg=0xa2400000) = -1 (Bad address)
[child1:4740] [1423] ioctl(fd=259, cmd=0xc00c0923, arg=0xffff0000) = -1 (Bad address)
[child1:4740] [1424] ioctl(fd=259, cmd=0x400c0907, arg=0xddf6c805) = -1 (Bad address)
[child1:4740] [1425] ioctl(fd=259, cmd=0xc018093a, arg=0xb6d5e000) = -1 (Invalid argument)
[child1:4740] [1426] ioctl(fd=259, cmd=0x40080925, arg=0x72006fff) = -1 (Bad address)
[child1:4740] [1427] ioctl(fd=259, cmd=0x400c0907, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1428] ioctl(fd=259, cmd=0xc00c0923, arg=0xb6d5e000) = -1 (Not a typewriter)
[child1:4740] [1429] ioctl(fd=259, cmd=0x40200931, arg=0xb6c5e000) = 0
[child1:4740] [1430] ioctl(fd=259, cmd=0x400c0912, arg=0xb4f5e000) = -1 (Invalid argument)
[child1:4740] [1431] ioctl(fd=259, cmd=0xc0080913, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1432] ioctl(fd=259, cmd=0x40080906, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1433] ioctl(fd=259, cmd=0xc018093a, arg=0xa78cdfae) = -1 (Bad address)
[child1:4740] [1434] ioctl(fd=259, cmd=0x40200931, arg=0xb695e000) = 0
[child1:4740] [1435] ioctl(fd=259, cmd=0xc0080913, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1436] ioctl(fd=259, cmd=0xc00c0923, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1437] ioctl(fd=259, cmd=0x40040914, arg=0xb3b5e000) = -1 (Invalid argument)
[child1:4740] [1438] ioctl(fd=259, cmd=0xc018093a, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1439] ioctl(fd=259, cmd=0xc00c092f, arg=0xb4f5e000) = 0
[child1:4740] [1440] ioctl(fd=259, cmd=0xc01c0934, arg=0xb6e5e000) = -1 (Invalid argument)
[child1:4740] [1441] ioctl(fd=259, cmd=0x40100930, arg=0xffffffff) = -1 (Bad address)
[child1:4740] [1442] ioctl(fd=259, cmd=0xc0080913, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1443] ioctl(fd=259, cmd=0xc0140910, arg=0xb6c5e000) = -1 (Invalid argument)
[child1:4740] [1444] ioctl(fd=259, cmd=0x40040924, arg=0xa2000000) = -1 (Bad address)
[child1:4740] [1445] ioctl(fd=259, cmd=0xc0280936, arg=0xb5d5e000) = -1 (Invalid argument)
[child1:4740] [1446] ioctl(fd=259, cmd=0xc0140910, arg=0xb6e62000) = -1 (Invalid argument)
[child1:4740] [1447] ioctl(fd=259, cmd=0xc01c0934, arg=0xb455e000) = -1 (Invalid argument)
[child1:4740] [1448] ioctl(fd=259, cmd=0x40040921, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1449] ioctl(fd=259, cmd=0xc00c0916, arg=0xb615e000) = -1 (Invalid argument)
[child1:4740] [1450] ioctl(fd=259, cmd=0x40040914, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1451] ioctl(fd=259, cmd=0x40040924, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1452] ioctl(fd=259, cmd=0xc00c0902, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1453] ioctl(fd=259, cmd=0x80080911, arg=0xb6b5e000) = 0
[child1:4740] [1454] ioctl(fd=259, cmd=0xc00c0916, arg=0xb595e000) = -1 (Invalid argument)
[child1:4740] [1455] ioctl(fd=259, cmd=0x40080906, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1456] ioctl(fd=259, cmd=0x40040924, arg=0xb675e000) = -1 (Invalid argument)
[child1:4740] [1457] ioctl(fd=259, cmd=0xc018093a, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1458] ioctl(fd=259, cmd=0x40040924, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1459] ioctl(fd=259, cmd=0x40100917, arg=0xb595e000) = -1 (Invalid argument)
[child1:4740] [1460] ioctl(fd=259, cmd=0x400c0932, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1461] ioctl(fd=259, cmd=0x40040924, arg=0xf51eddd2) = -1 (Bad address)
[child1:4740] [1462] ioctl(fd=259, cmd=0xc00c0902, arg=0xefffff7f) = -1 (Bad address)
[child1:4740] [1463] ioctl(fd=259, cmd=0x40200931, arg=0xffffffff) = -1 (Bad address)
[child1:4740] [1464] ioctl(fd=259, cmd=0x403c0922, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1465] ioctl(fd=259, cmd=0x40100939, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1466] ioctl(fd=259, cmd=0x40100930, arg=0xb6b5e000) = -1 (Invalid argument)
[child1:4740] [1467] ioctl(fd=259, cmd=0x40140937, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1468] ioctl(fd=259, cmd=0xc0080935, arg=0xb3b5e000) = -1 (Invalid argument)
[child1:4740] [1469] ioctl(fd=259, cmd=0x40040914, arg=0x1014) = -1 (Bad address)
[child1:4740] [1470] ioctl(fd=259, cmd=0xc0080935, arg=0x80000012) = -1 (Bad address)
[child1:4740] [1471] ioctl(fd=259, cmd=0xc01c0915, arg=0x76767676) = -1 (Bad address)
[child1:4740] [1472] ioctl(fd=259, cmd=0x400c092e, arg=0xfa09b1aa) = -1 (Bad address)
[child1:4740] [1473] ioctl(fd=259, cmd=0xc018093a, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1474] ioctl(fd=259, cmd=0x40100930, arg=0xa000f000) = -1 (Bad address)
[child1:4740] [1475] ioctl(fd=259, cmd=0xc018093a, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1476] ioctl(fd=259, cmd=0x40040921, arg=0x0) = -1 (Bad address)
[child1:4740] [1477] ioctl(fd=259, cmd=0x403c0922, arg=0xffffffff) = -1 (Bad address)
[child1:4740] [1478] ioctl(fd=259, cmd=0xc01c0915, arg=0xaeaeaeae) = -1 (Bad address)
[child1:4740] [1479] ioctl(fd=259, cmd=0x400c092e, arg=0xb695e000) = -1 (Not a typewriter)
[child1:4740] [1480] ioctl(fd=259, cmd=0xc010093b, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1481] ioctl(fd=259, cmd=0xc0080911, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1482] ioctl(fd=259, cmd=0xc0140910, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1483] ioctl(fd=259, cmd=0x403c0922, arg=0xe70cb47f) = -1 (Bad address)
[child1:4740] [1484] ioctl(fd=259, cmd=0xc0080913, arg=0xb6d5e000) = -1 (Invalid argument)
[child1:4740] [1485] ioctl(fd=259, cmd=0, arg=0xa1919fff) = -1 (Not a typewriter)
[child1:4740] [1486] ioctl(fd=259, cmd=0xc0080935, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1487] ioctl(fd=259, cmd=0x40100930, arg=0xe0b84012) = -1 (Bad address)
[child1:4740] [1488] ioctl(fd=259, cmd=0xc00c0923, arg=0xff020202) = -1 (Bad address)
[child1:4740] [1489] ioctl(fd=259, cmd=0xc00c0916, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1490] ioctl(fd=259, cmd=0xc010093b, arg=0x3b383838) = -1 (Bad address)
[child1:4740] [1491] ioctl(fd=259, cmd=0xc0080935, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1492] ioctl(fd=259, cmd=0xc018093a, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1493] ioctl(fd=259, cmd=0xc0140910, arg=0xb6e5e000) = -1 (Invalid argument)
[child1:4740] [1494] ioctl(fd=259, cmd=0x40140937, arg=0xb615e000) = -1 (Invalid argument)
[child1:4740] [1495] ioctl(fd=259, cmd=0xc0280936, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1496] ioctl(fd=259, cmd=0xc0140933, arg=0x80000040) = -1 (Bad address)
[child1:4740] [1497] ioctl(fd=259, cmd=0xc0140910, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1498] ioctl(fd=259, cmd=0xc0080913, arg=0xffffffff) = -1 (Bad address)
[child1:4740] [1499] ioctl(fd=259, cmd=0x400c092e, arg=0xb655e000) = -1 (Not a typewriter)
[child1:4740] [1500] ioctl(fd=259, cmd=0x400c092e, arg=0x2002fff) = -1 (Bad address)
[child1:4740] [1501] ioctl(fd=259, cmd=0x400c0907, arg=0xffdff61f) = -1 (Bad address)
[child1:4740] [1502] ioctl(fd=259, cmd=0xc0140938, arg=0xff0f589a) = -1 (Bad address)
[child1:4740] [1503] ioctl(fd=259, cmd=0xc0280936, arg=0xffff8758) = -1 (Bad address)
[child1:4740] [1504] ioctl(fd=259, cmd=0x4020f403, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1505] ioctl(fd=259, cmd=0xc01c0934, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1506] ioctl(fd=259, cmd=0, arg=0xc0008000) = -1 (Not a typewriter)
[child1:4740] [1507] ioctl(fd=259, cmd=0x40080925, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1508] ioctl(fd=259, cmd=0xc0140910, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1509] ioctl(fd=259, cmd=0x403c0922, arg=0xf7d7cb6a) = -1 (Bad address)
[child1:4740] [1510] ioctl(fd=259, cmd=0x40200931, arg=0xb455e000) = 0
[child1:4740] [1511] ioctl(fd=259, cmd=0xc01c0934, arg=0xb6d5e000) = -1 (Invalid argument)
[child1:4740] [1512] ioctl(fd=259, cmd=0xc0080913, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1513] ioctl(fd=259, cmd=0xc0100920, arg=0xc0000001) = -1 (Bad address)
[child1:4740] [1514] ioctl(fd=259, cmd=0x403c0922, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1515] ioctl(fd=259, cmd=0xc010093b, arg=0xb6b5e000) = -1 (Invalid argument)
[child1:4740] [1516] ioctl(fd=259, cmd=0xc0280936, arg=0xb695e000) = -1 (Invalid argument)
[child1:4740] [1517] ioctl(fd=259, cmd=0xc0080911, arg=0xb6b5e000) = 0
[child1:4740] [1518] ioctl(fd=259, cmd=0xc0140933, arg=0xab22a000) = -1 (Bad address)
[child1:4740] [1519] ioctl(fd=259, cmd=0x40100917, arg=0xb655e000) = -1 (Invalid argument)
[child1:4740] [1520] ioctl(fd=259, cmd=0x40200931, arg=0xb4f5e000) = 0
[child1:4740] [1521] ioctl(fd=259, cmd=0x400c0932, arg=0xa5a15196) = -1 (Bad address)
[child1:4740] [1522] ioctl(fd=259, cmd=0x80080911, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1523] ioctl(fd=259, cmd=0xc0140910, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1524] ioctl(fd=259, cmd=0x40040924, arg=0x7fffffb1) = -1 (Bad address)
[child1:4740] [1525] ioctl(fd=259, cmd=0x400c0907, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1526] ioctl(fd=259, cmd=0x40040921, arg=0xb6e5e000) = -1 (Invalid argument)
[child1:4740] [1527] ioctl(fd=259, cmd=0xc018093a, arg=0x8300f5d2) = -1 (Bad address)
[child1:4740] [1528] ioctl(fd=259, cmd=0x80080911, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1529] ioctl(fd=259, cmd=0x800c0912, arg=0xb695e000) = -1 (Invalid argument)
[child1:4740] [1530] ioctl(fd=259, cmd=0x403c0922, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1531] ioctl(fd=259, cmd=0xc0080911, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1532] ioctl(fd=259, cmd=0xc0140910, arg=0x800000f6) = -1 (Bad address)
[child1:4740] [1533] ioctl(fd=259, cmd=0x400c092e, arg=0xffffffff) = -1 (Bad address)
[child1:4740] [1534] ioctl(fd=259, cmd=0xc01c0915, arg=0xf243705b) = -1 (Bad address)
[child1:4740] [1535] ioctl(fd=259, cmd=0xc0080913, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1536] ioctl(fd=259, cmd=0xc0140938, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1537] ioctl(fd=259, cmd=0x80044d01, arg=0x8a000002) = -1 (Not a typewriter)
[child1:4740] [1538] ioctl(fd=259, cmd=0x40040914, arg=0xd735c7b1) = -1 (Bad address)
[child1:4740] [1539] ioctl(fd=259, cmd=0xc010093b, arg=0xb5d5e000) = -1 (Invalid argument)
[child1:4740] [1540] ioctl(fd=259, cmd=0x40100939, arg=0xb6b5e000) = -1 (Invalid argument)
[child1:4740] [1541] ioctl(fd=259, cmd=0x40100917, arg=0xe000000a) = -1 (Bad address)
[child1:4740] [1542] ioctl(fd=259, cmd=0xc01c0934, arg=0xccf5fbd) = -1 (Bad address)
[child1:4740] [1543] ioctl(fd=259, cmd=0x400c0912, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1544] ioctl(fd=259, cmd=0xc00c0902, arg=0xbffffaef) = -1 (Bad address)
[child1:4740] [1545] ioctl(fd=259, cmd=0x40100917, arg=0xb595e000) = -1 (Invalid argument)
[child1:4740] [1546] ioctl(fd=259, cmd=0xc0140933, arg=0xb675e000) = -1 (Invalid argument)
[child1:4740] [1547] ioctl(fd=259, cmd=0xc010093b, arg=0xffffbddc) = -1 (Bad address)
[child1:4740] [1548] ioctl(fd=259, cmd=0xc0080913, arg=0xb695e000) = 0
[child1:4740] [1549] ioctl(fd=259, cmd=0x40200931, arg=0xb6e5e000) = 0
[child1:4740] [1550] ioctl(fd=259, cmd=0x400c092e, arg=0xb455e000) = -1 (Not a typewriter)
[child1:4740] [1551] ioctl(fd=259, cmd=0xc0140933, arg=0xb3b5e000) = -1 (Invalid argument)
[child1:4740] [1552] ioctl(fd=259, cmd=0xc00c0902, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1553] ioctl(fd=259, cmd=0x400c0932, arg=0xb6d5e000) = -1 (Invalid argument)
[child1:4740] [1554] ioctl(fd=259, cmd=0xc0140910, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1555] ioctl(fd=259, cmd=0x800c0912, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1556] ioctl(fd=259, cmd=0xc0140910, arg=0xb5d5e000) = -1 (Invalid argument)
[child1:4740] [1557] ioctl(fd=259, cmd=0xc00c092f, arg=0xb6e60000) = -1 (Invalid argument)
[child1:4740] [1558] ioctl(fd=259, cmd=0x403c0922, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1559] ioctl(fd=259, cmd=0xc0140933, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1560] ioctl(fd=259, cmd=0x400c0932, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1561] ioctl(fd=259, cmd=0x40100917, arg=0xb675e000) = -1 (Invalid argument)
[child1:4740] [1562] ioctl(fd=259, cmd=0xc018093a, arg=0xb675e000) = -1 (Bad address)
[child1:4740] [1563] ioctl(fd=259, cmd=0x403c0922, arg=0xb6d5e000) = -1 (Not a typewriter)
[child1:4740] [1564] ioctl(fd=259, cmd=0xc0100920, arg=0xd2090eee) = -1 (Bad address)
[child1:4740] [1565] ioctl(fd=259, cmd=0xc01c0934, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1566] ioctl(fd=259, cmd=0xc0080913, arg=0xa00000e2) = -1 (Bad address)
[child1:4740] [1567] ioctl(fd=259, cmd=0x40080906, arg=0x0) = -1 (Bad address)
[child1:4740] [1568] ioctl(fd=259, cmd=0xc0080913, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1569] ioctl(fd=259, cmd=0x40080906, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1570] ioctl(fd=259, cmd=0xc0080911, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1571] ioctl(fd=259, cmd=0xc00c0923, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1572] ioctl(fd=259, cmd=0xc00c0916, arg=0xc0007fee) = -1 (Bad address)
[child1:4740] [1573] ioctl(fd=259, cmd=0xc0140933, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1574] ioctl(fd=259, cmd=0x40040921, arg=0x40000600) = -1 (Bad address)
[child1:4740] [1575] ioctl(fd=259, cmd=0xc00c092f, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1576] ioctl(fd=259, cmd=0x40100930, arg=0xb455e000) = -1 (Invalid argument)
[child1:4740] [1577] ioctl(fd=259, cmd=0x80080911, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1578] ioctl(fd=259, cmd=0x40200931, arg=0xb655e000) = 0
[child1:4740] [1579] ioctl(fd=259, cmd=0xc0140938, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1580] ioctl(fd=259, cmd=0x40080906, arg=0xcda7cbad) = -1 (Bad address)
[child1:4740] [1581] ioctl(fd=259, cmd=0x400c0912, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1582] ioctl(fd=259, cmd=0x400c0932, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1583] ioctl(fd=259, cmd=0xc0140938, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1584] ioctl(fd=259, cmd=0x40100930, arg=0xc0000036) = -1 (Bad address)
[child1:4740] [1585] ioctl(fd=259, cmd=0x40080906, arg=0x0) = -1 (Bad address)
[child1:4740] [1586] ioctl(fd=259, cmd=0xc0080913, arg=0xb6c5e000) = -1 (Invalid argument)
[child1:4740] [1587] ioctl(fd=259, cmd=0x40100930, arg=0xfdffffe0) = -1 (Bad address)
[child1:4740] [1588] ioctl(fd=259, cmd=0x40040924, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1589] ioctl(fd=259, cmd=0xc0140933, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1590] ioctl(fd=259, cmd=0xc0080911, arg=0xffff260b) = -1 (Bad address)
[child1:4740] [1591] ioctl(fd=259, cmd=0xc018093a, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1592] ioctl(fd=259, cmd=0xc00c0916, arg=0xb655e000) = -1 (Invalid argument)
[child1:4740] [1593] ioctl(fd=259, cmd=0, arg=0xc0008000) = -1 (Not a typewriter)
[child1:4740] [1594] ioctl(fd=259, cmd=0x40040914, arg=0xb6d5e000) = -1 (Invalid argument)
[child1:4740] [1595] ioctl(fd=259, cmd=0x403c0922, arg=0xb3b5e000) = -1 (Not a typewriter)
[child1:4740] [1596] ioctl(fd=259, cmd=0xc00c0923, arg=0x1000000e) = -1 (Bad address)
[child1:4740] [1597] ioctl(fd=259, cmd=0xc00c092f, arg=0xb6b5e000) = -1 (Invalid argument)
[child1:4740] [1598] ioctl(fd=259, cmd=0xc010093b, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1599] ioctl(fd=259, cmd=0x40200931, arg=0xbabababa) = -1 (Bad address)
[child1:4740] [1600] ioctl(fd=259, cmd=0xc0140933, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1601] ioctl(fd=259, cmd=0x40140937, arg=0xb6b5e000) = -1 (Invalid argument)
[child1:4740] [1602] ioctl(fd=259, cmd=0xc00c092f, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1603] ioctl(fd=259, cmd=0x40040914, arg=0xffffff5c) = -1 (Bad address)
[child1:4740] [1604] ioctl(fd=259, cmd=0x40200931, arg=0xb6c5e000) = 0
[child1:4740] [1605] ioctl(fd=259, cmd=0xc010093b, arg=0xb6b5e000) = -1 (Invalid argument)
[child1:4740] [1606] ioctl(fd=259, cmd=0xc0080935, arg=0x5000077) = -1 (Bad address)
[child1:4740] [1607] ioctl(fd=259, cmd=0x40100930, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1608] ioctl(fd=259, cmd=0x40040924, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1609] ioctl(fd=259, cmd=0x40140931, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1610] ioctl(fd=259, cmd=0xc00c0902, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1611] ioctl(fd=259, cmd=0x40040924, arg=0xfb8a280e) = -1 (Bad address)
[child1:4740] [1612] ioctl(fd=259, cmd=0xc0080911, arg=0xb675e000) = 0
[child1:4740] [1613] ioctl(fd=259, cmd=0x40040914, arg=0xb6d5e000) = -1 (Invalid argument)
[child1:4740] [1614] ioctl(fd=259, cmd=0x40080925, arg=0xb3b5e000) = -1 (Invalid argument)
[child1:4740] [1615] ioctl(fd=259, cmd=0x40100930, arg=0xffffff20) = -1 (Bad address)
[child1:4740] [1616] ioctl(fd=259, cmd=0xc00c0902, arg=0xb6b5e000) = -1 (Invalid argument)
[child1:4740] [1617] ioctl(fd=259, cmd=0xc010093b, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1618] ioctl(fd=259, cmd=0xc018093a, arg=0x8200001d) = -1 (Bad address)
[child1:4740] [1619] ioctl(fd=259, cmd=0x40080925, arg=0x8032c809) = -1 (Bad address)
[child1:4740] [1620] ioctl(fd=259, cmd=0x40100917, arg=0x400ffff) = -1 (Bad address)
[child1:4740] [1621] ioctl(fd=259, cmd=0xc0140910, arg=0xffffffff) = -1 (Bad address)
[child1:4740] [1622] ioctl(fd=259, cmd=0x40100939, arg=0xb595e000) = -1 (Invalid argument)
[child1:4740] [1623] ioctl(fd=259, cmd=0xc0100920, arg=0xb6b5e000) = -1 (Invalid argument)
[child1:4740] [1624] ioctl(fd=259, cmd=0xc0080911, arg=0xb4f5e000) = 0
[child1:4740] [1625] ioctl(fd=259, cmd=0x40040921, arg=0xb5567790) = -1 (Invalid argument)
[child1:4740] [1626] ioctl(fd=259, cmd=0x800c0912, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1627] ioctl(fd=259, cmd=0xc0280936, arg=0xffffff01) = -1 (Bad address)
[child1:4740] [1628] ioctl(fd=259, cmd=0x40080906, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [1629] ioctl(fd=259, cmd=0xc00c0916, arg=0xffdfffff) = -1 (Bad address)
[child1:4740] [1630] ioctl(fd=259, cmd=0x800c0912, arg=0xc0008000) = -1 (Bad address)
